id	text	labels
1153:2	Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi	[('food prices', 'negative', 'fiyat'), ('service general', 'negative', 'siparisin')]
1154:0	Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu.	[('restaurant general', 'negative', 'NULL'), ('food style_options', 'negative', 'malzemeyi')]
1154:1	Baklavada fıstığı ara ki bulasın.	[('food style_options', 'negative', 'fıstığı')]
1154:2	Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun.	[('food quality', 'negative', 'baklavaların')]
1154:3	Su böreği de kötü.	[('food quality', 'negative', 'Su böreği')]
1154:4	Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.	[('ambience general', 'negative', 'NULL')]
1155:0	Normal mekan normal tatlar.	[('food quality', 'neutral', 'tatlar'), ('ambience general', 'neutral', 'mekan')]
1155:1	Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz.	[('restaurant general', 'negative', 'NULL')]
1155:2	Bence istanbulda iyi denilen mekanlarda bile meze probleni var.	[('food quality', 'negative', 'meze')]
1155:3	Sıradan lezzetler.	[('food quality', 'neutral', 'lezzetler')]
1155:4	Burda da aynı durum geçerli işte	[('restaurant general', 'neutral', 'Burda')]
1156:0	Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur.	[('restaurant general', 'positive', 'mekanlardan')]
1156:1	Bahçesi çok güzel.	[('ambience general', 'positive', 'Bahçesi')]
1156:2	Misafirlerini çok güzel host ediyorlar.	[('service general', 'positive', 'host ediyorlar')]
1156:3	Canyon Road ve Big Burger her zaman favorimdir.	[('food quality', 'positive', 'Canyon Road'), ('food quality', 'positive', 'Big Burger')]
1157:3	cok yuksek sesle gulup egleniyorlar.	[('ambience general', 'negative', 'NULL')]
1158:0	Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.	[('ambience general', 'positive', 'mekan'), ('location general', 'positive', 'Konum')]
1158:1	Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.	[('food quality', 'positive', 'yemekler'), ('service general', 'positive', 'sunum')]
1159:0	Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok.	"[('ambience general', 'positive', 'manzara'), ('ambience general', 'positive', ""Otagtepe'nin manzarasi""), ('food quality', 'negative', 'yemek'), ('food style_options', 'negative', 'menü')]"
1159:1	Hizmet kalitesi de iyi degil.	[('service general', 'negative', 'Hizmet kalitesi')]
1160:0	Deniz mahsullü pizzası güzel değil.	[('food quality', 'negative', 'Deniz mahsullü pizzası')]
1160:1	Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı.	[('ambience general', 'neutral', 'hamburger, wrap, sandviç')]
1160:2	Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.	[('service general', 'negative', 'rezervasyon')]
1161:1	Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.	[('food quality', 'negative', 'Fırında makarnasını')]
1162:0	3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti.	[('restaurant prices', 'negative', 'maç ücreti')]
1162:1	Gidicekler simdiden dikkatli olsun.	[('restaurant general', 'negative', 'NULL')]
1163:0	Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin	[('restaurant general', 'positive', 'mekanim'), ('food quality', 'positive', 'yesil mercimek corbasi'), ('food quality', 'positive', 'kestanesi suflesi'), ('food quality', 'positive', 'balli tavuk salata'), ('drinks quality', 'positive', 'fresh meyve sulari'), ('ambience general', 'positive', 'bogazin gobeginde'), ('service general', 'positive', 'isletmecisini')]
1164:0	Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.	[('restaurant prices', 'positive', 'fiyata'), ('location general', 'neutral', 'bulunan'), ('ambience general', 'positive', 'manzarasına')]
1164:1	özellikle yaz akşamları terasında semaver çayını denemelisiniz	[('drinks quality', 'positive', 'semaver çayını')]
1165:0	yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.	[('ambience general', 'positive', 'bahçesi')]
1165:1	yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü.	[('food quality', 'positive', 'yemekleri'), ('service general', 'positive', 'çalışanlar'), ('service general', 'positive', 'servis')]
1165:2	iç dekorasyonu da gayet hoş.	[('ambience general', 'positive', 'iç dekorasyonu')]
1165:3	müzikler de ortam ile uyumlu.	[('ambience general', 'positive', 'müzikler')]
1166:0	Malesef ki sadece pazar günü brunch veren bir yer.	[('food style_options', 'negative', 'brunch')]
1166:1	Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz.	[('food style_options', 'positive', 'Kahvaltısını')]
1166:2	Saatlerce pazar keyfi yapabilceğimiz bir yer.	[('restaurant general', 'positive', 'yer')]
1166:3	Manzarasına zaten diyecek tek bir kelime yok.	[('ambience general', 'positive', 'Manzarasına')]
1166:4	Böyle bir yerin tabi ki fiyatları Pahalı.	[('restaurant prices', 'negative', 'fiyatları')]
1166:5	Garsonlar ilgili, yemekler güzel	[('food quality', 'positive', 'yemekler'), ('service general', 'positive', 'Garsonlar')]
1167:0	Tuzlanın meşhur balıkçısı.	[('restaurant general', 'positive', 'balıkçısı')]
1167:1	Eskiye nazaran kalitesi oldukça düşük.	[('restaurant general', 'negative', 'kalitesi')]
1167:2	Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi.	[('restaurant general', 'negative', 'yerdi')]
1167:3	Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.	[('service general', 'negative', 'serviste'), ('restaurant general', 'negative', 'kalitesinde')]
1168:0	Tatlilari da denenmeli bence.	[('food quality', 'positive', 'Tatlilari')]
1168:1	Manzarasi da ayrica güzeldir.	[('ambience general', 'positive', 'Manzarasi')]
1169:0	Plaza insanı için öğle yemeklerinde bir alternatif kanımca.	[('restaurant general', 'positive', 'alternatif')]
1169:2	Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.	[('food prices', 'negative', 'Ev yemeklerini')]
1170:0	Göksunun kenarında çok şirin bir yer.	[('ambience general', 'positive', 'yer')]
1170:1	Yemekleri de gayet lezzetliydi.	[('food quality', 'positive', 'Yemekleri')]
1170:2	Görselliğe pek önem vermedikleri aşikar yine de.	[('ambience general', 'negative', 'Görselliğe')]
1170:3	Ama hizmet konusunda on puan veriyorum	[('service general', 'positive', 'hizmet')]
1171:0	Uzun zamandan sonra yediğim en güzel kofte idi.	[('food quality', 'positive', 'kofte')]
1171:1	hamburgerde çok güzeldi.	[('food quality', 'positive', 'hamburgerde')]
1171:2	roka salatası Güveçte mantarda başarılı idi.	[('food quality', 'positive', 'roka salatası'), ('food quality', 'positive', 'Güveçte mantarda')]
1171:3	biz kahvaltısında denemek üzere tekrar geliriz	[('restaurant general', 'positive', 'NULL')]
1172:0	İstanbul'da daha fazla olması istenen mekanlardan.	[('restaurant general', 'positive', 'mekanlardan')]
1172:1	Dizaynı güzel.	[('ambience general', 'positive', 'Dizaynı')]
1172:2	Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.	[('ambience general', 'positive', 'NULL')]
1172:3	Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan.	[('restaurant general', 'positive', 'mekan')]
1172:4	Yemek menüsü geliştirilebilir.	[('food style_options', 'negative', 'Yemek menüsü')]
1172:5	Fiyatlar gayet uygun.	[('restaurant prices', 'positive', 'Fiyatlar')]
1173:0	Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.	"[('food quality', 'negative', ""Quattro Stagioni ve Orto'yu"")]"
1173:1	Pizzalarından ziyade tiramusu çok daha başarılı.	[('food quality', 'negative', 'Pizzalarından'), ('food quality', 'positive', 'tiramusu')]
1173:2	Bir de dükkanın minyatür haldeki maketi çok tatlı.	[('ambience general', 'positive', 'maketi')]
1174:0	Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var	[('ambience general', 'negative', 'etler'), ('food quality', 'neutral', 'adana kebabi'), ('food quality', 'negative', 'mezeler'), ('service general', 'negative', 'servis')]
1175:0	Orta...	[('restaurant general', 'neutral', 'NULL')]
1175:1	- Ambiansi hos.	[('ambience general', 'positive', 'Ambiansi')]
1175:2	Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.	[('food quality', 'negative', 'fajita'), ('food quality', 'negative', 'Yemekleri'), ('food quality', 'negative', 'burgerler')]
1175:3	Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.	[('service general', 'negative', 'servis')]
1176:0	Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.	[('food quality', 'positive', 'yemek')]
1176:1	Günün her saatinde gelinebilir.	[('restaurant general', 'positive', 'NULL')]
1176:2	Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.	[('service general', 'positive', 'Servis'), ('ambience general', 'positive', 'mekan dekorasyonu')]
1177:0	Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.	[('service general', 'negative', 'servis'), ('ambience general', 'positive', 'Manzara')]
1177:1	Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.	[('food quality', 'positive', 'Peynirli omlet ve menemen'), ('food quality', 'negative', 'patates kizartmasi')]
1177:2	Gelen kahveler de maalesef sogumustu.	[('drinks quality', 'negative', 'kahveler')]
1178:0	Abartildigini düsünüyorum.	[('restaurant general', 'negative', 'NULL')]
1178:1	Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.	[('food quality', 'negative', 'patates kizartmasi'), ('food style_options', 'negative', 'patatesler')]
1178:2	Domates/salatalik sögüs beklemekten pörsümüstü.	[('food quality', 'negative', 'Domates/salatalik sögüs')]
1178:3	Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.	[('ambience general', 'negative', 'Etrafta')]
1178:4	Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.	[('food quality', 'neutral', 'döner'), ('restaurant general', 'negative', 'NULL')]
1179:0	Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika	[('ambience general', 'positive', 'müzik'), ('food quality', 'positive', 'mezeyi'), ('food quality', 'positive', 'yemekler'), ('restaurant general', 'positive', 'mekan'), ('restaurant prices', 'negative', 'fiyatlar'), ('ambience general', 'positive', 'ortam')]
1180:0	nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel	[('food quality', 'neutral', 'NULL'), ('location general', 'positive', 'nadir güllüoglunun yeri'), ('food quality', 'positive', 'lezzet'), ('food quality', 'positive', 'fistikli baklava')]
1181:1	Mekanın içine cidden emek harcandığı her halinden belli.	[('ambience general', 'positive', 'Mekanın içine')]
1181:2	Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli.	[('food quality', 'positive', 'yenilen her şey'), ('service general', 'positive', 'servis')]
1181:3	Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.	[('food quality', 'positive', 'Pastırmalı yumurta')]
1182:0	Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.	[('ambience general', 'negative', 'kapalı alanında'), ('restaurant prices', 'negative', 'hesap')]
1182:1	Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor.	[('ambience general', 'negative', 'fix menü'), ('food quality', 'positive', 'Mezeler'), ('food style_options', 'positive', 'Mezeler'), ('food quality', 'positive', 'metrelik kebabı')]
1182:2	Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli	[('food style_options', 'negative', 'istediğini')]
1183:0	mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.	[('food quality', 'positive', 'mantısı ficcini zeytinyağlı mezgiti')]
1183:1	ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.	[('service general', 'negative', 'NULL')]
1183:2	terbiyesiz birkac garsonu dışında guzel bir yerdi	[('service general', 'negative', 'garsonu'), ('restaurant general', 'positive', 'yerdi')]
1184:0	Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.	[('food quality', 'positive', 'kebap'), ('ambience general', 'positive', 'yerlerden')]
1184:1	Yemekleri ve ozellikle ara sicaklari cok lezzetli.	[('food quality', 'positive', 'ara sicaklari'), ('food quality', 'positive', 'Yemekleri')]
1184:2	Servis cok hizli.	[('service general', 'positive', 'Servis')]
1184:3	Calisanlar guleryuzlu.	[('service general', 'positive', 'Calisanlar')]
1185:0	Cerkez yemekleri sevenler icin guzel bir tercih .	[('food quality', 'positive', 'Cerkez yemekleri')]
1185:1	Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .	[('food quality', 'positive', 'mantisini'), ('food quality', 'positive', 'mezeleri')]
1185:2	Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.	[('service general', 'negative', 'calisanlarin muamelesinden')]
1186:0	Mekan dekorasyonu çok başarılı.	[('ambience general', 'positive', 'Mekan dekorasyonu')]
1186:1	Mezeler oldukça güzel ve çeşitli.	[('food quality', 'positive', 'Mezeler'), ('food style_options', 'positive', 'Mezeler')]
1186:2	Ancak balıklara gelince bir durdum.	[('food quality', 'negative', 'balıklara')]
1186:3	Bildiğin çiftlik balığı geldi.	[('food quality', 'negative', 'çiftlik balığı')]
1186:4	Daha lezzetli bir ana yemek bekliyordum açıkçası.	[('food quality', 'negative', 'ana yemek')]
1186:5	Fiyatlar ortalama meyhane fiyatlarının üzerinde.	[('restaurant prices', 'neutral', 'Fiyatlar')]
1187:0	Etler güzel, eti az ama öz pişiren nadir yerlerden:	[('food quality', 'positive', 'Etler')]
1188:0	Penne siciliano yedim yerken guzeldi ama sonra yagindan butun gun midem yandi.	[('food quality', 'positive', 'Penne siciliano'), ('food quality', 'negative', 'yagindan')]
1188:1	Arkadasim begendili tavuk yedi o da ayni seyi yasadi.	[('food quality', 'negative', 'begendili tavuk')]
1188:2	Servis, ilgi mukemmel yemekler midede rahatsizlik yaratabiliyor.	[('food quality', 'negative', 'yemekler'), ('service general', 'positive', 'Servis, ilgi')]
1189:0	Yediğim en iyi sahanda yumurta.	[('food quality', 'positive', 'sahanda yumurta')]
1189:1	Yumurtanın neyi güzel demeyin.	[('food quality', 'positive', 'Yumurtanın')]
1189:3	Kavurmalı efsane, saçma demeyin yanında bakır kapta ayranı da için.	[('drinks quality', 'positive', 'ayranı'), ('food quality', 'positive', 'Kavurmalı')]
1190:0	Yemekleri standart , mudur tarzinda kapida bekleyen kisi soguk ve ters birisi...	[('food quality', 'neutral', 'Yemekleri'), ('service general', 'negative', 'kapida bekleyen kisi')]
1190:1	Bize bakan garson yuksek ses ile siparis almasi ayri bir entresan...	[('service general', 'negative', 'garson')]
1191:0	eskiden daha iyiydi.	[('restaurant general', 'negative', 'NULL')]
1191:4	fiyatlar asiri uçmus.	[('restaurant prices', 'negative', 'fiyatlar')]
1191:5	artik lezzete degil popülerligine gidiliyor.	[('food quality', 'negative', 'lezzete')]
1192:0	Konum olaral harika , lezzet olarak iyi ancak gerçekten servis her gidişimde aynı kötülükte hiç ödün vermiyorlar bu konuda.	[('food quality', 'positive', 'lezzet'), ('location general', 'positive', 'Konum'), ('service general', 'negative', 'servis')]
1192:1	Birinin bu sorunu çözmesi gerekir	[('restaurant general', 'negative', 'NULL')]
1193:0	Sıcak, samimi ve içten kütük ev cafe ...	[('ambience general', 'positive', 'ev cafe')]
1193:1	Serpme kahvaltıların vazgeçilmezi oldu bizim için haftasonu buraya gelip keyifli vakit geçirebilirsiniz.	[('food quality', 'positive', 'Serpme kahvaltıların')]
1194:0	Paket olarak dönerlerini aldım, özenle paketlenmişti, uzun bir yolculuk yapmış olmama rağmen açtığımda hala sıcaklığını koruyordu.	[('service general', 'positive', 'paketlenmişti')]
1194:1	Malzemeden kısılmaması ve etinin lezzeti beni çok memnun etti.	[('food style_options', 'positive', 'Malzemeden'), ('food quality', 'positive', 'etinin lezzeti')]
1195:0	"Bir gun once ayni saatte oglen menusu getiren garson, bir gun sonra kustahca ""dun insiyatif alip getirdim ama bundan sonra vermem olur biter"" diyerek getirmedi."	[('service general', 'negative', 'garson')]
1195:1	Kesinlikle gitmeyin, muamele cok kotu.	[('service general', 'negative', 'muamele')]
1196:0	Iftardan sonra çay veya kahve keyfi yapmak için ideal bir yer.	[('drinks quality', 'positive', 'çay veya kahve'), ('ambience general', 'positive', 'yer')]
1196:1	Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.	[('ambience general', 'positive', 'bogazin'), ('ambience general', 'positive', 'canli müzik')]
1197:0	Fiyatlari gercekten pahali fakat kaliteli ve hos bir mekan ariyorsaniz kesinlikle tercih edilebilir.	[('restaurant prices', 'negative', 'Fiyatlari'), ('restaurant general', 'positive', 'mekan')]
1197:1	Ozellikle begendilerine kattiklari damla sakizi o kadar hos bir aroma veriyor ki anlatamam.	[('food quality', 'positive', 'damla sakizi')]
1197:2	Baslangiclarinin bir cogunu denedik hepside enfes.	[('food quality', 'positive', 'Baslangiclarinin')]
1197:3	Tatli olarak sufleyi tercih ettik ve ona da bayildik.	[('food quality', 'positive', 'sufleyi')]
1197:4	Mukemmel.	[('restaurant general', 'positive', 'NULL')]
1197:5	Tek eksik olarak etin orta pisimisini istememize ragmen cok pismis bir et ile karsilastik.	[('food style_options', 'negative', 'et')]
1198:0	Yıllardır dizaynini aynen koruyan uskudardaki muhteşem yemekleri olan esnaf lokantasi.	[('food quality', 'positive', 'yemekleri')]
1198:1	Esnaf lokantasi na göre fiyatları pahali ve kredi kartı geçmiyor.	[('restaurant prices', 'negative', 'fiyatları'), ('service general', 'negative', 'kredi kartı')]
1198:2	Ancak yemekleri gerçekten çok lezzetli.	[('food quality', 'positive', 'yemekleri')]
1198:3	tatlilardan da irmik helvası ve fırında sutlaci öneririm.	[('food quality', 'positive', 'fırında sutlaci'), ('food quality', 'positive', 'irmik helvası')]
1199:0	Yıllardır İstanbul'daki favori pizzacım.	[('restaurant general', 'positive', 'pizzacım')]
1199:1	Ben gittiğimde bir pizzayı hiç bir zaman kendim bitiremiyorum.	[('food style_options', 'positive', 'pizzayı')]
1199:3	Birden çok pizza denemek adına pizzanın iki yarısını farklı yaptırın derim.	[('food style_options', 'positive', 'pizzanın iki yarısını')]
1200:0	Servis porsiyonlar çok çok kötü.	[('service general', 'negative', 'Servis'), ('food style_options', 'negative', 'porsiyonlar')]
1200:1	Nerde Bebek şubesi nerde burası tek güzel yanı caddenin bir arka sokağında yeşilliklerin içinde bahçesinin olması	[('ambience general', 'positive', 'bahçesinin')]
1201:0	Turk kahvesının ıcınden kocaman böcek çıktı.	[('drinks quality', 'negative', 'Turk kahvesının')]
1201:1	Kahveyı bıtırdığınızde dıbındekı bocekle karsilasiyorsunuz!	[('drinks quality', 'negative', 'Kahveyı')]
1201:2	Yemekleri hesap edin artık!	[('food quality', 'negative', 'Yemekleri')]
1201:3	Bir daha asla!	[('restaurant general', 'negative', 'NULL')]
1202:0	Nedendir bilmiyorum ama burayı çok seviyorum.	[('restaurant general', 'positive', 'burayı')]
1202:1	Lynchburgleri çok güzel.	[('drinks quality', 'positive', 'Lynchburgleri')]
1202:2	Cin li kokteylleri de denemeye değer ama arkadaş bi jager mojito yapamıyorsunuz.	[('drinks quality', 'positive', 'Cin li kokteylleri'), ('drinks quality', 'negative', 'jager mojito')]
1202:3	Otur , 0 !	[('restaurant general', 'negative', 'NULL')]
1203:0	Alkollü içki almadiginiz bir restda adam basi 80/90 tl hesap cookk fazla ,üstelik gayet az yedik .	[('restaurant prices', 'negative', '80/90 tl hesap')]
1203:1	Lezzet iyi ama fiyatla orantili degil ,Porsiyonlar az,personel iyi .	[('service general', 'positive', 'personel'), ('food style_options', 'negative', 'Porsiyonlar'), ('food prices', 'negative', 'fiyatla'), ('food quality', 'positive', 'Lezzet')]
1204:0	Manzara güzel.	[('ambience general', 'positive', 'Manzara')]
1204:1	Kurucesmede olmasına rağmen pek bir derme catma mekan.	[('ambience general', 'negative', 'mekan')]
1204:2	Sıkış Sıkış yerlestirilmis masalardan dolayi ortam çok ugultulu maalesef.	[('ambience general', 'negative', 'ortam')]
1204:3	Çok daha keyifli bir yer olabilirdi.	[('ambience general', 'negative', 'yer')]
1204:4	O gürültü ortamdan sonra tekrar gidecegimi sanmıyorum.	[('ambience general', 'negative', 'ortamdan')]
1204:5	İthal peynir tabağındaki peynirler çok yetersiz, çoğu ithal bile değil.	[('food quality', 'negative', 'İthal peynir tabağındaki peynirler')]
1204:6	Böylesi bir mekan için fiyat ortalamanın üstünde kalmış.	[('restaurant prices', 'negative', 'fiyat')]
1205:0	Açık ortamda yemek isteyenler için güzel bir ortam.	[('ambience general', 'positive', 'ortam')]
1205:1	Bahçesinde sakince yemeğinizi yiyebilirsiniz.	[('ambience general', 'positive', 'Bahçesinde')]
1205:2	Kuzu sisleri ve lahmacunlari guzeldi...	[('food quality', 'positive', 'Kuzu sisleri ve lahmacunlari')]
1205:3	Serviste aksamalar var.	[('service general', 'negative', 'Serviste')]
1205:4	garsonlar sürekli bir şey düşürüyor...	[('service general', 'negative', 'garsonlar')]
1206:0	Kahvaltisi bol cesitli doyurucu hatta genelde biteremiyosunuz fiyati biraz daha uygun olabilirdi calisanlar guler yuzlu ama bulundugu alan ve masalar daha genis olsa daha rahat oturup keyifle kahvaltimizi edebiliriz	[('ambience general', 'negative', 'masalar'), ('service general', 'positive', 'calisanlar'), ('food style_options', 'positive', 'Kahvaltisi'), ('food prices', 'negative', 'fiyati')]
1207:0	Merkezi konumu ve geniş menüsü nedeniyle Kadıköy'de çok tercih edilen, çoğu zaman dışarıda yer bile bulamayacağınız mekan.	[('location general', 'positive', 'konumu'), ('food style_options', 'positive', 'menüsü')]
1207:2	Fakat son iki gidişimde çok pahalanmış buldum.	[('restaurant prices', 'negative', 'pahalanmış')]
1207:3	Yemeklerde bugüne dek bir sıkıntıya rastlamadım, ama çok lezzetli yapıyorlar diyebileceğim bir tek cajun tavuk var.	[('food quality', 'positive', 'cajun tavuk'), ('food quality', 'neutral', 'Yemeklerde')]
1207:4	Şimdilerde gözümde ancak ortalama bir mekan yani.	[('restaurant general', 'neutral', 'mekan')]
1208:0	Tuzla balıkçısının köklü müşterisiyimdir.	[('restaurant general', 'positive', 'Tuzla balıkçısının')]
1208:1	İlk açıldığı günden bu gününe gelir giderim.	[('restaurant general', 'positive', 'NULL')]
1208:2	Fiyatları gayet uygun olan yer bulmanın bir o kadar zor olduğu şirin bir dükkandan buralara kadar kısa bir sürede gelmiş bir mekanımızdır.	[('ambience general', 'positive', 'dükkandan'), ('restaurant prices', 'positive', 'Fiyatları')]
1208:3	Ama maalesef eski lezzet mi?	[('food quality', 'negative', 'lezzet')]
1208:5	Mekan ne kadar çok büyüdüyse kalite o kadar düştü.	[('restaurant general', 'negative', 'kalite')]
1208:6	Ah be Sezgin Abi eski lezzetine hasretiz	[('food quality', 'negative', 'lezzetine')]
1209:0	beşiktaşa otobüsle zincirlikuyudan geldiğinizde gözünüze direk çarpan bir mekan.	[('location general', 'positive', 'mekan')]
1209:1	pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor	[('service general', 'positive', 'hizmetide'), ('food quality', 'positive', 'pideleri'), ('ambience general', 'positive', 'üst kat terası')]
1210:0	Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.	[('ambience general', 'positive', 'mekan'), ('food style_options', 'positive', 'menu')]
1210:1	Fiyatlar da cok pahali degil ortalama duruyordu	[('restaurant prices', 'neutral', 'Fiyatlar')]
1211:0	Cookshop diyince aklima ilk gelen Magnolia oluyor.	[('food quality', 'positive', 'Magnolia')]
1211:1	Buraya gelipte bu tatliyi denemeden gitmeyin.	[('food quality', 'positive', 'tatliyi')]
1211:2	Makarnalardan patlicanli,zeytinli penne guzel.	[('food quality', 'positive', 'patlicanli,zeytinli penne')]
1211:3	Arkadasim lasagne yedi ama pek begenmedi.	[('food quality', 'negative', 'lasagne')]
1211:4	Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.	[('service general', 'negative', 'Servisin'), ('service general', 'negative', 'siparis almaya gec geliyorlar')]
1212:0	Sadece adi num num - Hem Gmall hem Kanyon denedim ama olmadi.	[('restaurant general', 'negative', 'num num')]
1212:1	Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.	[('food quality', 'negative', 'Yemekler'), ('food style_options', 'positive', 'menü'), ('service general', 'positive', 'servis')]
1213:0	Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.	[('food quality', 'positive', 'Kurufasulye ve Sütlaç')]
1213:2	Tereyagini da manzarayla karistirinca, yeme de yaninda yat...	[('food quality', 'positive', 'Tereyagini'), ('ambience general', 'positive', 'manzarayla')]
1213:3	Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.	[('food quality', 'positive', 'firin sütlaci')]
1214:0	Ideal...	[('restaurant general', 'positive', 'NULL')]
1214:1	- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.	[('location general', 'positive', 'yer')]
1214:2	Künefesi düsündügümden güzelmis.	[('food quality', 'positive', 'Künefesi')]
1214:3	Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.	[('food quality', 'positive', 'künefesiyle')]
1214:4	Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.	[('drinks quality', 'positive', 'sahlepi'), ('drinks quality', 'positive', 'Çayi'), ('food quality', 'positive', 'künefesi ve dondurmasi')]
1214:5	Limonatasi ev yapimi deniyor hatta içinde nane yapragi vs. düz limonata gelince sorduk nane yapragini su anda yok dediler.	[('drinks style_options', 'negative', 'nane yapragi')]
1214:6	Biz sormadan getirdigimizde bilgilendirmesi lazimdi.	[('service general', 'negative', 'bilgilendirmesi')]
1214:8	Yine de Tuzla'da ugrak olunabilecek bir mekan.	[('restaurant general', 'positive', 'mekan')]
1215:0	Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.	[('drinks quality', 'positive', 'nargilesi'), ('location general', 'negative', 'çikis yolu')]
