id	text	labels
1676	Service viel schlechter geworden.	"['(""service general"", ""negative"", ""Service"")']"
1677	Man bekommt nicht mal das Essen was bestellt wurde.	"['(""service general"", ""negative"", ""NULL"")']"
1678	Das LOC war ebenfalls trocken und hart und die „LOC“ hatte definitiv auch schon bessere Tage gesehen.	"['(""restaurant general"", ""negative"", ""LOC"")', '(""food quality"", ""negative"", ""LOC"")']"
1679	Das kann ich sehr empfehlen.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1680	"Als ich beim Rausgehen, dem Betreiber sagte: ""Ich werde nicht bleiben wegen Ihrer Unfreundlichkeit"" schrie er ich würde ""undeutlich"" sprechen."	"['(""service general"", ""negative"", ""Betreiber"")']"
1681	Und kein deutsches, denkt man schon das man hier auch sehr gut essen kann.	"['(""food quality"", ""positive"", ""NULL"")']"
1682	Es war so laut, dass man sein eigenes Wort nicht verstand.	"['(""ambience general"", ""negative"", ""NULL"")']"
1683	Auf die Bitte die Tische zusammen schieben zu können wurde uns von einer der sehr netten Bedienung gesagt - Chefin hat das Verboten.	"['(""service general"", ""positive"", ""Bedienung"")']"
1684	Das Esser wurde sehr schnell zubereitet und war schnell da.	"['(""service general"", ""positive"", ""NULL"")', '(""food style_options"", ""positive"", ""Esser"")']"
1685	"Auf meine weitere Beschwerde bei einer mir bekannten Kellnerin, dass mein vom Klo zurückgekehrte Bekannter, keinen Tisch, sondern allenfalls noch einen Spalt zwischen zwei Tischen zur Verfügung hätte, trat der Geschäftsführer in Erscheinung, der nach dem Hinweis, ich sei zu laut, als ""konstruktive Lösung"" allen Ernstes vorschlug, wir könnten uns ja einen neuen Platz suchen."	"['(""service general"", ""negative"", ""Geschäftsführer"")']"
1686	1 cm dicke Blutwurst, breiig wie Mus (statt kross gebraten)1 rundes Stück frittiertes Fleisch (was lt.	"['(""food quality"", ""negative"", ""Blutwurst"")']"
1687	"😐)Nach mehrmaligen Versuchen (Eis war längst aufgegessen) Getränke zu bestellen, machte der Kellner eine sehr unschöne und sehr abwertende Handbewegung in Richtung unseres Tisches....😐Selbst die Tische neben uns haben nur ""erschrocken"" und verwundert geguckt...Es war mein 1."	"['(""service general"", ""negative"", ""Kellner"")']"
1688	7/10 fürs Essen.	"['(""food quality"", ""positive"", ""Essen"")']"
1689	Die Bedienungen sind ebenfalls sehr unfreundlich und unkommunikativ.	"['(""service general"", ""negative"", ""Bedienungen"")']"
1690	Beispiel 2 : es gab nicht für alle Gäste einen Bierdeckel.	"['(""service general"", ""negative"", ""NULL"")']"
1691	Die Lage des Lokals am LOC ist perfekt, die Keller-Räumlichkeiten sind gemütlich - da kommen die Kunden sowieso, da braucht man sich wohl keine Mühe zu geben.	"['(""ambience general"", ""positive"", ""Keller-Räumlichkeiten"")', '(""location general"", ""positive"", ""Lage des Lokals"")']"
1692	Wir kommen wieder.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1693	Auch für den Rest, ist die Preisleistung nicht unbedingt passend.	"['(""restaurant prices"", ""negative"", ""NULL"")']"
1694	Sehr Lecker gegessen.	"['(""food quality"", ""positive"", ""NULL"")']"
1695	Die Bedienung hat die Wünsche wie z.B. Zitrone im Wasser oder Soße bitte extra servieren ignoriert.	"['(""service general"", ""negative"", ""Bedienung"")']"
1696	Trotzdem sehr empfehlenswert, wir kommen gerne wieder.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1697	Riesen Laden, Bier und Essen schmecken, Service auch nicht schlecht.	"['(""food quality"", ""positive"", ""Essen"")', '(""drinks quality"", ""positive"", ""Bier"")', '(""service general"", ""neutral"", ""Service"")']"
1698	Wir kommen wieder!	"['(""restaurant general"", ""positive"", ""NULL"")']"
1699	Massenabfertigung mit einem Zeitfenster von nicht mal 2 Stunden Aufenthalt, sehr lautes, ungemütliches, hektisches Lokal.	"['(""ambience general"", ""negative"", ""Lokal"")', '(""restaurant miscellaneous"", ""negative"", ""Massenabfertigung"")']"
1700	Super leckeres Essen, schönes Ambiente in zentraler Lage, tolle getöpferte Kerzenständer und ein sehr freundlicher Service.	"['(""ambience general"", ""positive"", ""Ambiente"")', '(""service general"", ""positive"", ""Service"")', '(""location general"", ""positive"", ""Lage"")', '(""food quality"", ""positive"", ""Essen"")', '(""ambience general"", ""positive"", ""Kerzenständer"")']"
1701	Die Preise waren die gleichen wie früher: schade!	"['(""restaurant prices"", ""negative"", ""NULL"")']"
1702	Da lag der Patty lieblos darauf.	"['(""food style_options"", ""negative"", ""Patty"")']"
1703	LOC, Getränke auf sehr hohem Niveau.	"['(""drinks quality"", ""positive"", ""Getränke"")', '(""restaurant general"", ""positive"", ""LOC"")']"
1704	Leider ein enttäuschenden Abend .	"['(""restaurant general"", ""negative"", ""NULL"")']"
1705	Und natürlich die -manchmal vielleicht etwas überzogene- Freundlichkeit der Inhaberin.	"['(""service general"", ""negative"", ""Inhaberin"")']"
1706	Ein stolzer Preis sollte sich mit einem Stolzen Essen decken!	"['(""food quality"", ""positive"", ""Essen"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1707	Urige Wirtschaft mit einem coolen Ambiente.	"['(""ambience general"", ""positive"", ""Wirtschaft"")', '(""ambience general"", ""positive"", ""Ambiente"")']"
1708	Essen war mittelmäßig, Preise Düsseldorfer Niveau	"['(""food quality"", ""neutral"", ""Essen"")', '(""restaurant prices"", ""neutral"", ""NULL"")']"
1709	Ich war jetzt schon oft bei Momo, da man in LOC ja keine Wahl hat, will man eine gute Pizza essen.	"['(""food quality"", ""positive"", ""Pizza"")']"
1710	Einfach nur enttäuschend.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1711	Sehr Empfehlenswert.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1712	Abschliessend: einmal und nie wieder.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1713	Auch extrawünsche konnten wir problemlos äußern.	"['(""service general"", ""positive"", ""extrawünsche"")']"
1714	Kann das Restaurant empfehlen!	"['(""restaurant general"", ""positive"", ""Restaurant"")']"
1715	Leider hat es mit dem Essen nicht geklappt.	"['(""food quality"", ""negative"", ""Essen"")']"
1716	Beim ersten Mal nette Kellnerin und lecker Schokolade.	"['(""food quality"", ""positive"", ""Schokolade"")', '(""service general"", ""positive"", ""Kellnerin"")']"
1717	Leider bekamen wir lediglich ein Schnitzel mit BK/Salat und das dauerte fast weitere 30 Minuten, da waren wir schon ein bisschen sauer.	"['(""service general"", ""positive"", ""NULL"")']"
1718	Die Qualität hat nachgelassen.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1719	Burger geschmacklich Ok, Burger-Buns zu hart, Bedienung hektisch, aber trotzdem langsam und planlos (Bestellungen falsch ausgeführt).	"['(""service general"", ""negative"", ""Bedienung"")', '(""food quality"", ""neutral"", ""Burger"")', '(""food quality"", ""negative"", ""Burger-Buns"")']"
1720	Super nette Bedienung und gute Qualität beim Essen.	"['(""service general"", ""positive"", ""Bedienung"")', '(""service general"", ""positive"", ""Essen"")']"
1721	Ich wundere mich ehrlich wieso so ein lieblos geführtes Unternehmen überleben kann.	"['(""restaurant general"", ""negative"", ""Unternehmen"")']"
1722	Beilagensalat klein, kaum Dressung und lieblos.	"['(""food style_options"", ""negative"", ""Beilagensalat"")', '(""food quality"", ""negative"", ""Dressung"")']"
1723	Die von uns ausgewählten Salate waren frisch, lecker und reichhaltig.	"['(""food quality"", ""positive"", ""Salate"")', '(""food style_options"", ""positive"", ""Salate"")']"
1724	Nach dem Besuch des Weihnachtsmarktes ein angenehmer Aufenthalt im Brauhaus.	"['(""restaurant general"", ""positive"", ""Brauhaus"")']"
1725	Zumal ich hungrig nach Hause ging.	"['(""food style_options"", ""negative"", ""NULL"")']"
1726	Wir hatten eine sehr freundliche Bedienung.	"['(""service general"", ""positive"", ""Bedienung"")']"
1727	Da wurde wohl etwas geschludert, als wir mal vorsichtig nachfragten ob es noch lange dauern würde...Personell war der Abend komplett fehlgeplant.	"['(""service general"", ""negative"", ""Personell"")']"
1728	Die Gerichte waren aber keine Highlights - schmackhaft, solide ... gut!	"['(""food quality"", ""positive"", ""Gerichte"")']"
1729	Leider waren die Portionen etwas zu groß und die Akustik etwas zu laut.	"['(""food style_options"", ""negative"", ""Portionen"")', '(""ambience general"", ""negative"", ""Akustik"")']"
1730	Von den Getränke, über das zuvorkommende Personal, bis hin zu den Gerichten, ist alles sensationell und immer ein Besuch wert!!!!!!	"['(""restaurant general"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""Gerichten"")', '(""drinks quality"", ""positive"", ""Getränke"")', '(""service general"", ""positive"", ""Personal"")']"
1731	LOC, süffiges Kölsch, netter Köbis und gute Brauhausküche.	"['(""food quality"", ""positive"", ""Brauhausküche"")', '(""service general"", ""positive"", ""Köbis"")', '(""food quality"", ""positive"", ""Kölsch"")']"
1732	Wir, meine Frau, meine Familie, gehen immer wieder sehr gerne in die RESTAURANT_NAME zum Essen.	"['(""restaurant general"", ""positive"", ""RESTAURANT_NAME"")']"
1733	Jeder Restauranttester schlägt wahrscheinlich die Hände über dem Kopf zusammen, sollte er jemals so ein Essen serviert bekomnen	"['(""food quality"", ""negative"", ""Essen"")']"
1734	Das Rinderragout war fasrig, zerkocht und unangenehm überwürzt, die in der Karte anvisierten Gemüsenudeln stellten sich als pappige Penne heraus.	"['(""food quality"", ""negative"", ""Rinderragout"")', '(""food quality"", ""negative"", ""Gemüsenudeln"")']"
1735	Wir haben mehrmalls die Bedienung um Bestellung gebitten, Allerdings haben diese nicht einmal reagiert.	"['(""service general"", ""negative"", ""Bedienung"")']"
1736	Das Servicepersonal ist unfreundlich bis respektlos.	"['(""service general"", ""negative"", ""Servicepersonal"")']"
1737	Speisen = Imbissbudenniveau auf Porzellantellern mit Besteck - Stimmung o.k.	"['(""ambience general"", ""neutral"", ""Stimmung"")', '(""food quality"", ""negative"", ""Speisen"")']"
1738	Schönes Ambiente mit mehreren Räumen früher LOC, zentrale Lage, flotte freundliche Bedienung.	"['(""service general"", ""positive"", ""Bedienung"")', '(""ambience general"", ""positive"", ""Ambiente"")', '(""ambience general"", ""positive"", ""Lage"")']"
1739	Anders auf dem LOC ist noch eines der einzigen Restaurants in Karlsruhe mit fantastischen Wildgerichten, guten pfälzer Weinen und einem unschlagbaren Blick zu weitaus günstigeren Preisen als erwartet!	"['(""drinks quality"", ""positive"", ""Weinen"")', '(""ambience general"", ""positive"", ""Blick"")', '(""restaurant prices"", ""positive"", ""NULL"")', '(""food quality"", ""positive"", ""Wildgerichten"")']"
1740	"Die LOC (drei verschiedene Filets mit frischen gebratenen Pilzen und Bratkartoffeln) ein echtes ""Pfund"" und geschmacklich echt herzhaft lecker."	"['(""food quality"", ""positive"", ""Bratkartoffeln"")', '(""food quality"", ""positive"", ""Pilzen"")', '(""food quality"", ""positive"", ""LOC"")']"
1741	Leider wurden unsere Erwartungen, nach soviel positiven Bewertungen sehr enttäuscht.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1742	Zugegeben das Filet war sehr gut, aber das war auch schon das Beste an dem ganzen Abend.	"['(""food quality"", ""positive"", ""Filet"")']"
1743	), da die Pizza so schlecht und unappetitlich war.	"['(""food quality"", ""negative"", ""Pizza"")']"
1744	Auch das Essen war so lala.	"['(""food quality"", ""neutral"", ""Essen"")']"
1745	Insgesamt ein alteingesessenes Lokal das man empfehlen kann.	"['(""restaurant general"", ""positive"", ""Lokal"")']"
1746	Nun - sicher , es ist Urlaubszeit, Touristen, viele Menschen, es ist warm …Aber - das Aufgeben einer Bestellung dauert sehr lange, dann auch nur, durch lautstarke Aufforderung.	"['(""service general"", ""negative"", ""Bestellung"")']"
1747	Super Service, tolle Fotos und immer ein nettes Gespräch.	"['(""ambience general"", ""positive"", ""Fotos"")', '(""service general"", ""positive"", ""Service"")']"
1748	Insgesamt reichten die drei Gänge nicht zum satt werden.	"['(""food style_options"", ""negative"", ""NULL"")']"
1749	Weiterhin waren die Schnitzel viel zu dick, ungewürzt und mit Fettrand.	"['(""food quality"", ""negative"", ""Schnitzel"")', '(""food style_options"", ""negative"", ""Schnitzel"")']"
1750	Schöne Qualität und die Soßen waren sehr gut.	"['(""food quality"", ""positive"", ""Soßen"")', '(""restaurant general"", ""positive"", ""NULL"")']"
1751	30 Minuten oder länger zu warten geht es nicht.	"['(""service general"", ""negative"", ""NULL"")']"
1752	Alles in allem: absolute Empfehlung, gerne wieder.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1753	Super essen deliziös, gute Atmosphäre, freundliche Bedienung, gute Erreichbarkeit und Parkmöglichkeit	"['(""ambience general"", ""positive"", ""Atmosphäre"")', '(""food quality"", ""positive"", ""essen"")', '(""location general"", ""positive"", ""Parkmöglichkeit"")', '(""ambience general"", ""positive"", ""Erreichbarkeit"")', '(""service general"", ""positive"", ""Bedienung"")']"
1754	Die Getränke waren O.K.	"['(""drinks quality"", ""neutral"", ""Getränke"")']"
1755	Der Besuch bleibt in Erinnerung.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1756	Das Essen war sehr gut und die Herrencreme ein Gedicht.	"['(""food quality"", ""positive"", ""Essen"")', '(""food quality"", ""positive"", ""Herrencreme"")']"
1757	Einzig der Wein war seinen Preis wert.	"['(""drinks quality"", ""positive"", ""Wein"")', '(""drinks prices"", ""positive"", ""Wein"")']"
1758	Das zunächst servierte Essen war falsch und es dauerte 1.5 h bis zur Nachlieferung.	"['(""service general"", ""negative"", ""NULL"")']"
1759	Dank an Susane, die uns sehr charmant durch den Abend begleitete.	"['(""service general"", ""positive"", ""Susane"")']"
1760	Wurde vom Kellner auf den Tisch geknallt.	"['(""service general"", ""negative"", ""Kellner"")']"
1761	Typisches Münchner Lokal näher LOC gut für Bayrische Küche Stimmung wie auf dem LOC	"['(""food quality"", ""positive"", ""Küche"")']"
1762	Der Rotwein wurde zweimal viel zu warm serviert.	"['(""drinks quality"", ""negative"", ""Rotwein"")']"
1763	Die Steaks waren zart und einfach fabelhaft!	"['(""food quality"", ""positive"", ""Steaks"")']"
1764	Essen war nicht gut.	"['(""food quality"", ""negative"", ""Essen"")']"
1765	Das dort ausschließlich männliche Personal hatte nun so gar keine Lust.	"['(""service general"", ""negative"", ""Personal"")']"
1766	Rundum ein gelungener Geburtstag und jeden Cent wert!	"['(""restaurant prices"", ""positive"", ""NULL"")', '(""restaurant general"", ""positive"", ""NULL"")']"
1767	Das Restaurant ist für Pastaliebhaber sehr zu empfehlen.	"['(""food quality"", ""positive"", ""NULL"")']"
1768	Service super humorvoll und zuvorkommend!	"['(""service general"", ""positive"", ""Service"")']"
1769	Da tut es ein Fischbrötchen um die Ecke auch.	"['(""food quality"", ""negative"", ""NULL"")']"
1770	Nettes Brauhaus mit leckeren Speisen und leckerem Bier.	"['(""restaurant general"", ""positive"", ""Brauhaus"")', '(""food quality"", ""positive"", ""Speisen"")', '(""drinks quality"", ""positive"", ""Bier"")']"
1771	Die Speisen sind einfache, bayerische Klassiker in guter Qualität.	"['(""food quality"", ""positive"", ""Speisen"")']"
1772	Kompliment an das Team in der Küche.	"['(""service general"", ""positive"", ""Team in der Küche"")']"
1773	Der Service ist ok, man kennt die Gerichte und wird gut beraten.	"['(""service general"", ""positive"", ""NULL"")', '(""service general"", ""neutral"", ""Service"")']"
1774	Super leckeres Essen mit einer spannenden Auswahl an Gerichten.	"['(""food quality"", ""positive"", ""Essen"")', '(""food style_options"", ""positive"", ""Auswahl an Gerichten"")']"
1775	Einfach toll wie Sie das machen.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1776	Sehr aufmerksame Mitarbeiter und das Essen wirklich in sehr guter Qualität.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Mitarbeiter"")']"
1777	-:((((( Das vermeintlich knusprig gebratene Hähnchen war lauwarm in der Mikrowelle gemacht und knusprig war auch was anderes.	"['(""food quality"", ""negative"", ""Hähnchen"")']"
1778	Also bekamen wir nur mit viel Überredungskunst dann doch noch einen Tisch, jedoch war ein Gedeck derart im Durchgang, dass ein ungestörtes Essen unmöglich war.	"['(""ambience general"", ""negative"", ""NULL"")']"
1779	Sie war super freundlich, zuvorkommend und kompetent :)	"['(""service general"", ""positive"", ""NULL"")']"
1780	Schade!	"['(""restaurant general"", ""negative"", ""NULL"")']"
1781	Aufmerksame und freundliche Bedienung.	"['(""service general"", ""positive"", ""Bedienung"")']"
1782	Wir haben einen sehr guten Tisch (Nr. 54) bekommen und haben die lebhafte Atmosphäre dieses Kellers sehr genossen.	"['(""ambience general"", ""positive"", ""Atmosphäre dieses Kellers"")', '(""ambience general"", ""positive"", ""Tisch"")']"
1783	Der Service war jetzt nicht berauschend aber in Ordnung.	"['(""service general"", ""negative"", ""Service"")', '(""service general"", ""neutral"", ""Service"")']"
1784	Das Essen ist ok soweit, nothing special und dafür ist es mindestens 30% zu teuer.	"['(""food quality"", ""neutral"", ""Essen"")', '(""food prices"", ""negative"", ""NULL"")']"
1785	Der Empfang durch das Personal war sehr herzlich und angenehm.	"['(""service general"", ""positive"", ""Personal"")']"
1786	Leider schlecht.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1787	Aber ein Stück Kuchen anzubieten, was oben schief ist und wo der innerste Teil noch fehlt und dann noch 5,50 Euro zu kassieren, ist schon sehr nah am LOC.	"['(""food style_options"", ""negative"", ""Kuchen"")', '(""food prices"", ""negative"", ""NULL"")']"
1788	Sorry, aber wenn alle Tische auf sind, wie kann dann ein einziger Tisch nicht bedient werden?	"['(""service general"", ""negative"", ""NULL"")']"
1789	Stylisches Ambiente, sehr nettes Servicepersonal und ausgesprochen leckere Speisen mit toller Ynrichtung machen den Aufenthalt perfekt.	"['(""food quality"", ""positive"", ""Speisen"")', '(""ambience general"", ""positive"", ""Ambiente"")', '(""service general"", ""positive"", ""Servicepersonal"")', '(""ambience general"", ""positive"", ""Ynrichtung"")']"
1790	Geschmacklich war es leider auch absolut traurig.	"['(""food quality"", ""negative"", ""NULL"")']"
1791	trotz vielen Gästen eine tolle Bedienung mit wunderbarem Essen.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Bedienung"")']"
1792	Und heute -September 2023 haben wir auch gleiches bestellt,ist volle Enttäuschung -die Bratwürste sind um 2-3 cm kürzer geworden und Kartoffelsalat-wie Wassersuppe auch geschmacklos.	"['(""food quality"", ""negative"", ""Kartoffelsalat"")', '(""food quality"", ""negative"", ""Wassersuppe"")', '(""food style_options"", ""negative"", ""Bratwürste"")']"
1793	Gute Beleuchtung und Musik als Begleitung.	"['(""ambience general"", ""positive"", ""Beleuchtung"")', '(""ambience general"", ""positive"", ""Musik"")']"
1794	Was mir etwas fehlte ist eine noch klarere Ausrichtung der Küche - natürlich optimalerweise auf die westfälische Küche.	"['(""food style_options"", ""negative"", ""Küche"")']"
1795	Mir aber zu fettig und zuviel Speck.	"['(""food quality"", ""negative"", ""NULL"")', '(""food quality"", ""negative"", ""Speck"")']"
1796	Alle arbeiteten Hand in Hand.	"['(""service general"", ""positive"", ""NULL"")']"
1797	"Sehr schade, da sitzt man im ""LOC"", einem der schönsten Münchner Innenhöfen, und die Qualität vom Essen ist einfach nur enttäuschend - in keiner Relation, weder zum Ruf des Hauses noch zu den Preisen, ob Knödel, Schnitzel, Pommes, Bratwürste oder Bratkartoffeln."	"['(""food prices"", ""negative"", ""Knödel"")', '(""food prices"", ""negative"", ""Bratkartoffeln"")', '(""food prices"", ""negative"", ""Schnitzel"")', '(""food prices"", ""negative"", ""Bratwürste"")', '(""ambience general"", ""positive"", ""Innenhöfen"")', '(""food prices"", ""negative"", ""Pommes"")', '(""food quality"", ""negative"", ""Essen"")']"
1798	So bleibt hauptächlich ein mieser und dennoch teurer Abend in Erinnerung.	"['(""restaurant general"", ""negative"", ""NULL"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1799	Einen Punkt Abzug gibt es für mich (wobei das Restaurant nicht wirklich was dafür kann), weil darin sehr sehr laut ist und man seinen Gegenüber schon fast anschreien muss.	"['(""ambience general"", ""negative"", ""NULL"")']"
1800	Schlechtester Service ever!	"['(""service general"", ""negative"", ""Service"")']"
1801	Bedienung freundlich und flott.	"['(""service general"", ""positive"", ""Bedienung"")']"
1802	RESTAURANT_NAME lehnt ab, einen teuren Gutschein für einen Jazzbranch einzulösen, weil er älter als 3 Jahre ist und mit dem 23.12.19 um 1 Monat abgelaufen ist.	"['(""restaurant miscellaneous"", ""negative"", ""RESTAURANT_NAME"")']"
1803	Supernetter und freundlicher Service, kinderfreundlich und das Essen kam recht schnell.	"['(""service general"", ""positive"", ""Service"")']"
1804	Als Dessert ein sehr gut geschenkter Sambuca (7,50 €) und ein Linie-Aquavit (4,90 €).	"['(""food style_options"", ""positive"", ""Sambuca"")']"
1805	Das Essen war sonst allenfalls ok.	"['(""food quality"", ""neutral"", ""Essen"")']"
1806	Es gibt von uns null Weiterempfehlung.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1807	Wir kommen gerne wieder!	"['(""restaurant general"", ""positive"", ""NULL"")']"
1808	Sofort fühlte man sich wohl und gab Getränke- und Speisenbestellungen auf.	"['(""ambience general"", ""positive"", ""NULL"")']"
1809	Leider fehlt manchmal der Pfiff.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1810	Das nächste Mal, ach nein - das wird es nicht geben.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1811	Absolut überzogen sind die Weinpreise -für ein 0.2 Glas zwischen 6 und 12 !	"['(""drinks style_options"", ""negative"", ""NULL"")']"
1812	Gemütliches und heimeliges Restaurant mit Fleischvariationen und köstlichen Beilagen.	"['(""ambience general"", ""positive"", ""Restaurant"")', '(""food quality"", ""positive"", ""Beilagen"")']"
1813	Sehr angenehme Ambiance im LOC.	"['(""ambience general"", ""positive"", ""Ambiance"")']"
1814	Prima Service und sehr leckeres Essen.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Service"")']"
1815	40 Minuten auf Essen gewartet, nach Nachfrage nochmals 10 Minuten.	"['(""service general"", ""negative"", ""NULL"")']"
1816	Sorry, aber die Optik der Gerichte wäre sogar nur 2 Punkte wert.	"['(""food style_options"", ""negative"", ""Optik der Gerichte"")']"
1817	Das Bier war sehr gut, das Essen auch.	"['(""food quality"", ""positive"", ""Essen"")', '(""drinks quality"", ""positive"", ""Bier"")']"
1818	Die Möglichkeit online zu bestellen ist innovativ.	"['(""service general"", ""positive"", ""NULL"")']"
1819	Wahrscheinlich hat die Bedienung die Bestellung nicht verstanden, weil die Musik am Sonntag Mittag so laut war, dass man sich eigentlich auf der Terrasse nicht unterhalten konnte.	"['(""service general"", ""negative"", ""Bedienung"")', '(""ambience general"", ""negative"", ""Musik"")']"
1820	Bedienung klasse, Essen und Getränke kamen zügig.	"['(""service general"", ""positive"", ""Bedienung"")', '(""service general"", ""positive"", ""Getränke"")', '(""service general"", ""positive"", ""Essen"")']"
1821	Schade.	"['(""restaurant general"", ""negative"", ""NULL"")']"
1822	Sehr leckeres Essen und super Happy Hour für Cocktails!	"['(""food quality"", ""positive"", ""Essen"")', '(""restaurant miscellaneous"", ""positive"", ""Cocktails"")']"
1823	Nach anfänglichen Problemen beim anzapfen, lief danach aber alles einwandfrei- imWahrsten Sinne des Wortes.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1824	"Aber Pommes gibts es wesentlich leckere (die ""Schalenreste"" an den Pommes vermitteln vll."	"['(""food quality"", ""negative"", ""Pommes"")']"
1825	Die Bedingungen sind unfreundlich und schicken einen nur zum nächsten.	"['(""service general"", ""negative"", ""Bedingungen"")']"
1826	Für den Preis eine glatte 6 oder null Punkte.	"['(""restaurant general"", ""negative"", ""NULL"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1827	Derzeit fehlen die Schließzeiten: Man öffnet in der Situation, aber man schließt flexibel.	"['(""service general"", ""negative"", ""Schließzeiten"")']"
1828	Der „Gruß aus der Küche“ für 5 Personen sehr mager.	"['(""food style_options"", ""negative"", ""Gruß aus der Küche"")']"
1829	Gerne beim nächsten Besuch in LOC wieder.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1830	Gutes Bier zum günstigen Preis Halbe 3,95 aber kleine BierkarteAugustiner Schmakerl mit moderaten Preis.	"['(""drinks prices"", ""positive"", ""Bier"")', '(""drinks style_options"", ""positive"", ""BierkarteAugustiner Schmakerl"")', '(""drinks quality"", ""positive"", ""Bier"")', '(""drinks prices"", ""neutral"", ""BierkarteAugustiner Schmakerl"")']"
1831	Ihr habt uns den Abend gerettet...	"['(""restaurant general"", ""positive"", ""NULL"")']"
1832	Wurde nicht hinein gelassen😤Was soll ich weiter schreiben- der „Türsteher“ der dt Sprache nicht mächtig - Freunde waren im Lokal- Tisch war reserviert- einfach ein Arschlocg	"['(""service general"", ""negative"", ""Türsteher"")']"
1833	Das kross gebratene Zanderfilet waren drei Fischspitzen in der Pfanne platt gedrückt, ungewürzt, um die Stücke kross zu beikommen.	"['(""food quality"", ""negative"", ""Zanderfilet"")', '(""food style_options"", ""negative"", ""Fischspitzen"")', '(""food quality"", ""negative"", ""Fischspitzen"")']"
1834	Schlecht kann ich auch woanders, besonders bei den Preisen.	"['(""restaurant general"", ""negative"", ""NULL"")', '(""restaurant prices"", ""negative"", ""NULL"")']"
1835	Ich bin bereits schon öfters mal im RESTAURANT_NAME gewesen (hauptsächlich in LOC) und bis her war ich sehr begeistert vom dem guten Bier.	"['(""drinks quality"", ""positive"", ""Bier"")']"
1836	Insgesamt war es sehr laut in dem Lokal.	"['(""ambience general"", ""negative"", ""Lokal"")']"
1837	Auf das Bezahlen haben wir dann gefühlt ewig gewartet.	"['(""service general"", ""negative"", ""NULL"")']"
1838	Kommen bestimmt wieder.	"['(""restaurant general"", ""positive"", ""NULL"")']"
1839	Fazit: Irgendwas läuft in dem Laden nicht rund.	"['(""restaurant general"", ""negative"", ""Laden"")']"
1840	Alle Kellner völlig überfordert und das sieht man ihnen mehr als man will an!!	"['(""service general"", ""negative"", ""Kellner"")']"
1841	Der Service rund um Jason war von vorne bis hinten zuvorkommend und das Essen erste Klasse.	"['(""food quality"", ""positive"", ""Essen"")', '(""service general"", ""positive"", ""Service rund um Jason"")']"
1842	Freundlich empfangen und zum Tisch gebracht.	"['(""service general"", ""positive"", ""NULL"")']"
1843	Das Bier von Über Quell war auch sehr angenehm im Geschmak.	"['(""drinks quality"", ""positive"", ""Bier von Über Quell"")']"
1844	Schnitzel dünn, strukturlos, mit Fett vollgesogen, versalzen.	"['(""food style_options"", ""negative"", ""Schnitzel"")']"
1845	Das Restaurant scheint im vorigen Jahrhundert stehen geblieben zu sein.	"['(""restaurant general"", ""negative"", ""Restaurant"")']"
1846	Es gab einen Gruß aus der Küche vorweg und dann ein zartes Steak zum Fairen Preis.	"['(""food prices"", ""positive"", ""Steak"")', '(""food quality"", ""positive"", ""Steak"")']"
1847	Für uns ist das Frenzen eins der besten Restaurants in der Region und wir kommen immer sehr gerne hierher.	"['(""restaurant general"", ""positive"", ""Frenzen"")']"
1848	Sehr nette Location neben der LOC.	"['(""location general"", ""positive"", ""NULL"")']"
1849	Eine Schande für jeden österreichischen Koch oder Köchin!	"['(""food quality"", ""negative"", ""NULL"")']"
1850	Nicht zu empfehlen!	"['(""restaurant general"", ""negative"", ""NULL"")']"
1851	Die hohen Bewertungen die man hier liest kann ich nicht nachvollziehen.	"['(""restaurant miscellaneous"", ""negative"", ""hohen Bewertungen"")']"
1852	Das Ambiente passt und das Kölsch schmeckt auch.	"['(""ambience general"", ""positive"", ""Ambiente"")', '(""drinks quality"", ""positive"", ""Kölsch"")']"
1853	Kapp 60€ waren für das Angebotene eine Frechheit.	"['(""restaurant prices"", ""negative"", ""NULL"")']"
1854	Mehr Schein als sein!	"['(""restaurant general"", ""negative"", ""NULL"")']"
